"query_id","doc_id","relevance","iteration"
"2013306",msmarco_passage_04_275171586,2,"0"
"2039908",msmarco_passage_48_581083522,3,"0"
"2040352",msmarco_passage_18_298361794,3,"0"
"2031726",msmarco_passage_08_416503368,1,"0"
"2029260",msmarco_passage_37_676444570,0,"0"
"2034676",msmarco_passage_20_274635852,1,"0"
"2037609",msmarco_passage_68_310728926,0,"0"
"2037609",msmarco_passage_41_116202356,0,"0"
"2039908",msmarco_passage_06_82771417,3,"0"
"2035565",msmarco_passage_43_187235108,3,"0"
"2013306",msmarco_passage_12_369279640,0,"0"
"2025747",msmarco_passage_25_309928763,0,"0"
"2006375",msmarco_passage_38_4582280,0,"0"
"2013306",msmarco_passage_55_256164475,2,"0"
"2031726",msmarco_passage_68_749065765,1,"0"
"2013306",msmarco_passage_14_157012608,2,"0"
"2031726",msmarco_passage_53_309855214,1,"0"
"2038466",msmarco_passage_26_605389599,3,"0"
"2037609",msmarco_passage_23_2162673,0,"0"
"2013306",msmarco_passage_28_411871954,2,"0"
"2013306",msmarco_passage_64_781733167,2,"0"
"2036182",msmarco_passage_43_186597948,0,"0"
"2028378",msmarco_passage_52_91698672,3,"0"
"2001975",msmarco_passage_62_376476052,3,"0"
"2031726",msmarco_passage_22_303117151,1,"0"
"2013306",msmarco_passage_15_78630988,2,"0"
"2031726",msmarco_passage_53_593877836,2,"0"
"2031726",msmarco_passage_38_431773277,1,"0"
"2013306",msmarco_passage_61_494424990,2,"0"
"2026150",msmarco_passage_57_699977536,3,"0"
"952262",msmarco_passage_11_823089134,3,"0"
"2013306",msmarco_passage_11_310432275,2,"0"
"2025747",msmarco_passage_44_664834696,0,"0"
"2013306",msmarco_passage_68_275087345,2,"0"
"1104300",msmarco_passage_35_731103287,3,"0"
"2035565",msmarco_passage_05_577042139,3,"0"
"2013306",msmarco_passage_07_420608887,2,"0"
"2013306",msmarco_passage_12_777342695,2,"0"
"2013306",msmarco_passage_33_186512031,2,"0"
"2013306",msmarco_passage_42_315569199,2,"0"
"2031726",msmarco_passage_07_825944560,1,"0"
"2031726",msmarco_passage_03_470473167,1,"0"
"2031726",msmarco_passage_62_788723628,1,"0"
"2013306",msmarco_passage_33_187514391,2,"0"
"2006375",msmarco_passage_04_421821427,0,"0"
"2031726",msmarco_passage_52_149601253,1,"0"
"2031726",msmarco_passage_48_617671689,1,"0"
"2013306",msmarco_passage_44_72968929,2,"0"
"2013306",msmarco_passage_61_136032094,2,"0"
"2002269",msmarco_passage_05_367134241,3,"0"
"2013306",msmarco_passage_41_768035706,2,"0"
"2013306",msmarco_passage_57_530946227,2,"0"
"2025747",msmarco_passage_50_55058115,1,"0"
"2025747",msmarco_passage_50_482867607,0,"0"
"2013306",msmarco_passage_31_294828943,2,"0"
"2027130",msmarco_passage_43_116446093,3,"0"
"2031726",msmarco_passage_45_442346897,1,"0"
"2031726",msmarco_passage_43_521875609,1,"0"
"2006375",msmarco_passage_66_154484205,0,"0"
"2006375",msmarco_passage_68_865146816,3,"0"
"2027130",msmarco_passage_24_558067947,3,"0"
"2025747",msmarco_passage_50_104729101,1,"0"
"2002269",msmarco_passage_04_99670055,3,"0"
"2025747",msmarco_passage_36_291666010,0,"0"
"2033232",msmarco_passage_41_122702426,3,"0"
"2034205",msmarco_passage_48_662323507,2,"0"
"2000719",msmarco_passage_15_170898223,0,"0"
"952262",msmarco_passage_46_197909458,3,"0"
"2036182",msmarco_passage_04_687984542,0,"0"
"2031726",msmarco_passage_25_320543340,1,"0"
"2044423",msmarco_passage_59_701707269,3,"0"
"2013306",msmarco_passage_59_323399588,2,"0"
"2026558",msmarco_passage_57_126121207,0,"0"
"2055480",msmarco_passage_27_479722425,0,"0"
"1107704",msmarco_passage_40_184436647,0,"0"
"2027130",msmarco_passage_29_251729445,3,"0"
"2046371",msmarco_passage_28_273323365,3,"0"
"2029260",msmarco_passage_12_714842372,0,"0"
"2009871",msmarco_passage_34_276290598,3,"0"
"2031726",msmarco_passage_34_552842235,1,"0"
"2026150",msmarco_passage_20_731219223,3,"0"
"2037609",msmarco_passage_63_303226078,0,"0"
"1121909",msmarco_passage_01_808247906,3,"0"
"2006375",msmarco_passage_61_507961467,0,"0"
"2025747",msmarco_passage_49_25753968,0,"0"
"2025747",msmarco_passage_05_308383245,0,"0"
"2013306",msmarco_passage_46_497175232,2,"0"
"2036968",msmarco_passage_53_506154559,3,"0"
"2006375",msmarco_passage_11_205503133,0,"0"
"2013306",msmarco_passage_11_332016266,2,"0"
"2006375",msmarco_passage_08_645715600,0,"0"
"2037251",msmarco_passage_25_50846309,3,"0"
"540006",msmarco_passage_13_345754350,3,"0"
"2026558",msmarco_passage_11_205916214,0,"0"
"2034205",msmarco_passage_07_403508559,0,"0"
"2029260",msmarco_passage_54_24188185,0,"0"
"2082",msmarco_passage_45_623200260,3,"0"
"2038890",msmarco_passage_50_261753147,3,"0"
"2037609",msmarco_passage_36_114935672,0,"0"
"2013306",msmarco_passage_23_134371688,2,"0"
"2029260",msmarco_passage_35_696965144,3,"0"
"2039908",msmarco_passage_04_602833,3,"0"
"2025747",msmarco_passage_24_210363400,0,"0"
"2013306",msmarco_passage_25_175485031,2,"0"
"2013306",msmarco_passage_32_660600973,2,"0"
"2031726",msmarco_passage_35_469969164,1,"0"
"2013306",msmarco_passage_54_12776485,2,"0"
"2031726",msmarco_passage_03_356854310,1,"0"
"2029260",msmarco_passage_30_158846199,0,"0"
"2031726",msmarco_passage_57_377318373,1,"0"
"2039908",msmarco_passage_59_84295276,3,"0"
"2000719",msmarco_passage_59_549830257,0,"0"
"2013306",msmarco_passage_14_290629220,2,"0"
"2029260",msmarco_passage_17_607381591,0,"0"
"2031726",msmarco_passage_48_67481144,1,"0"
"2037924",msmarco_passage_67_265349196,3,"0"
"2006375",msmarco_passage_01_22696500,3,"0"
"2000719",msmarco_passage_36_244468496,0,"0"
"2025747",msmarco_passage_25_288977571,3,"0"
"2009871",msmarco_passage_65_55166597,3,"0"
"2013306",msmarco_passage_08_113886797,2,"0"
"2031726",msmarco_passage_68_780839612,1,"0"
"2013306",msmarco_passage_34_852218642,2,"0"
"2025747",msmarco_passage_50_49717803,1,"0"
"2031726",msmarco_passage_05_338530133,1,"0"
"2031726",msmarco_passage_28_391085262,1,"0"
"2026558",msmarco_passage_42_142338024,0,"0"
"2013306",msmarco_passage_68_751002107,2,"0"
"2028378",msmarco_passage_15_685142710,3,"0"
"2036968",msmarco_passage_10_652172095,3,"0"
"421946",msmarco_passage_41_297169600,3,"0"
"2013306",msmarco_passage_09_278068201,2,"0"
"2031726",msmarco_passage_45_558786035,1,"0"
"2000719",msmarco_passage_33_187163582,0,"0"
"2029260",msmarco_passage_00_594949794,0,"0"
"2026558",msmarco_passage_29_669798898,0,"0"
"2026558",msmarco_passage_14_616202581,0,"0"
"1110996",msmarco_passage_12_198820225,3,"0"
"2013306",msmarco_passage_68_841784858,2,"0"
"2031726",msmarco_passage_36_411815935,1,"0"
"2000719",msmarco_passage_55_841798009,0,"0"
"2000719",msmarco_passage_38_444992110,0,"0"
"2027130",msmarco_passage_43_116441858,3,"0"
"2031726",msmarco_passage_19_664632313,1,"0"
"2013306",msmarco_passage_39_127163102,2,"0"
"30611",msmarco_passage_43_96209725,3,"0"
"2029260",msmarco_passage_54_771836858,0,"0"
"2031726",msmarco_passage_14_291877695,1,"0"
"2039908",msmarco_passage_37_419181198,3,"0"
"2037609",msmarco_passage_59_549978574,0,"0"
"2006211",msmarco_passage_24_324825917,1,"0"
"2013306",msmarco_passage_48_577788045,2,"0"
"2013306",msmarco_passage_58_627666346,2,"0"
"2031726",msmarco_passage_06_398147225,1,"0"
"2031726",msmarco_passage_48_415101013,1,"0"
"2001975",msmarco_passage_11_305635180,3,"0"
"2006375",msmarco_passage_68_786097035,0,"0"
"2013306",msmarco_passage_53_281625060,2,"0"
"2031726",msmarco_passage_51_770438165,1,"0"
"2002269",msmarco_passage_00_154951652,3,"0"
"2031726",msmarco_passage_68_757832234,1,"0"
"2013306",msmarco_passage_62_153843610,2,"0"
"2039908",msmarco_passage_50_566031912,2,"0"
"2013306",msmarco_passage_60_350872199,2,"0"
"2031726",msmarco_passage_33_187890724,1,"0"
"2006375",msmarco_passage_63_182837113,0,"0"
"2025747",msmarco_passage_40_830166451,0,"0"
"2026558",msmarco_passage_36_41044860,0,"0"
"2031726",msmarco_passage_30_818441067,1,"0"
"2026558",msmarco_passage_56_816109666,0,"0"
"2082",msmarco_passage_24_115356547,3,"0"
"2013306",msmarco_passage_40_219123882,2,"0"
"2031726",msmarco_passage_67_120345570,1,"0"
"2031726",msmarco_passage_44_740859033,1,"0"
"2035009",msmarco_passage_20_832652579,0,"0"
"2035565",msmarco_passage_63_152834473,3,"0"
"2013306",msmarco_passage_68_788701087,2,"0"
"2082",msmarco_passage_27_95413114,3,"0"
"2031726",msmarco_passage_47_403957003,1,"0"
"2013306",msmarco_passage_64_782523071,2,"0"
"2037609",msmarco_passage_68_589058476,0,"0"
"2000719",msmarco_passage_41_202361496,0,"0"
"1113361",msmarco_passage_26_562467771,3,"0"
"935964",msmarco_passage_64_812650549,3,"0"
"2031726",msmarco_passage_47_493758161,1,"0"
"2013306",msmarco_passage_16_691900723,2,"0"
"2028378",msmarco_passage_32_255388331,3,"0"
"2027130",msmarco_passage_08_712078079,3,"0"
"2031726",msmarco_passage_37_117089945,1,"0"
"2001975",msmarco_passage_60_811586129,3,"0"
"2005810",msmarco_passage_62_158734871,0,"0"
"2004237",msmarco_passage_59_710649780,1,"0"
"2031726",msmarco_passage_27_181323555,1,"0"
"2037609",msmarco_passage_64_811551112,0,"0"
"2055795",msmarco_passage_09_836829748,2,"0"
"2013306",msmarco_passage_56_494125701,2,"0"
"2037609",msmarco_passage_30_157111379,0,"0"
"2013306",msmarco_passage_47_493708793,2,"0"
"2000719",msmarco_passage_09_277198181,0,"0"
"2013306",msmarco_passage_33_736740100,2,"0"
"1040198",msmarco_passage_21_72930767,3,"0"
"2008871",msmarco_passage_29_370239831,2,"0"
"629937",msmarco_passage_39_119423024,3,"0"
"2013306",msmarco_passage_12_121567797,2,"0"
"2025747",msmarco_passage_42_625915990,0,"0"
"832573",msmarco_passage_26_385073075,2,"0"
"2049417",msmarco_passage_04_155350533,0,"0"
"2031726",msmarco_passage_56_7962398,1,"0"
"2013306",msmarco_passage_03_4798445,2,"0"
"2025747",msmarco_passage_25_316849811,0,"0"
"2031726",msmarco_passage_23_417624232,1,"0"
"2013306",msmarco_passage_32_539777194,2,"0"
"2013306",msmarco_passage_44_441748684,2,"0"
"2025747",msmarco_passage_32_373693959,0,"0"
"2013306",msmarco_passage_38_571570875,2,"0"
"2044423",msmarco_passage_59_706931853,3,"0"
"2000719",msmarco_passage_68_750757261,0,"0"
"2031726",msmarco_passage_54_772529241,1,"0"
"2031726",msmarco_passage_48_303308058,1,"0"
"2013306",msmarco_passage_68_755372465,2,"0"
"2026150",msmarco_passage_69_32655009,0,"0"
"2013306",msmarco_passage_64_783079361,2,"0"
"2002269",msmarco_passage_32_689392896,2,"0"
"2031726",msmarco_passage_23_587270151,1,"0"
"2013306",msmarco_passage_47_493124530,2,"0"
"2006375",msmarco_passage_03_164169123,3,"0"
"952262",msmarco_passage_02_641464678,3,"0"
"2025747",msmarco_passage_25_333756841,3,"0"
"2025747",msmarco_passage_63_73187828,0,"0"
"2037609",msmarco_passage_04_449600610,0,"0"
"300986",msmarco_passage_28_817645953,3,"0"
"2031726",msmarco_passage_22_658174266,1,"0"
"2029260",msmarco_passage_44_233065659,0,"0"
"2025747",msmarco_passage_07_152273693,1,"0"
"2030323",msmarco_passage_24_791872223,3,"0"
"2031726",msmarco_passage_68_748598784,1,"0"
"2013306",msmarco_passage_04_108517954,2,"0"
"2031726",msmarco_passage_38_841625642,1,"0"
"2013306",msmarco_passage_48_67496255,2,"0"
"2038466",msmarco_passage_26_591959741,3,"0"
"2082",msmarco_passage_31_104810189,3,"0"
"2001532",msmarco_passage_54_127232652,3,"0"
"2001975",msmarco_passage_23_380556919,3,"0"
"2025747",msmarco_passage_33_187317834,0,"0"
"2037609",msmarco_passage_68_526165011,0,"0"
"2013306",msmarco_passage_16_691528386,2,"0"
"2013306",msmarco_passage_15_222581128,2,"0"
"1110996",msmarco_passage_19_204319882,3,"0"
"2031726",msmarco_passage_53_418943422,1,"0"
"2029260",msmarco_passage_54_2976516,0,"0"
"1110996",msmarco_passage_21_352558963,2,"0"
"2031726",msmarco_passage_39_561890747,1,"0"
"2031726",msmarco_passage_36_295177963,1,"0"
"2031726",msmarco_passage_50_564769676,1,"0"
"2013306",msmarco_passage_38_706909284,2,"0"
"2033470",msmarco_passage_03_825745309,3,"0"
"2000719",msmarco_passage_44_231288457,0,"0"
"2025747",msmarco_passage_41_369160743,0,"0"
"2013306",msmarco_passage_54_772786179,2,"0"
"2013306",msmarco_passage_68_751921759,2,"0"
"2037609",msmarco_passage_24_14323475,0,"0"
"2013306",msmarco_passage_46_426775145,2,"0"
"2013306",msmarco_passage_68_776742723,2,"0"
"2026150",msmarco_passage_40_709877222,1,"0"
"2013306",msmarco_passage_24_252471660,2,"0"
"2000719",msmarco_passage_50_736080232,0,"0"
"2000719",msmarco_passage_55_485534482,0,"0"
"2000719",msmarco_passage_10_615303676,0,"0"
"2026558",msmarco_passage_47_554004748,0,"0"
"2013306",msmarco_passage_18_772120164,2,"0"
"2013306",msmarco_passage_68_748644481,2,"0"
"493490",msmarco_passage_39_306373753,3,"0"
"2013306",msmarco_passage_48_506872249,2,"0"
"2031726",msmarco_passage_10_294765102,1,"0"
"2037609",msmarco_passage_23_4714637,0,"0"
"2038890",msmarco_passage_50_262042802,1,"0"
"2031726",msmarco_passage_46_793508153,1,"0"
"2031726",msmarco_passage_68_755351380,1,"0"
"2031726",msmarco_passage_19_708355690,1,"0"
"2035447",msmarco_passage_12_796662256,0,"0"
"2031726",msmarco_passage_60_706500038,1,"0"
"2025747",msmarco_passage_06_223366495,0,"0"
"1129560",msmarco_passage_10_493909355,3,"0"
"2031726",msmarco_passage_38_441948305,1,"0"
"2027130",msmarco_passage_00_528421598,3,"0"
"2025747",msmarco_passage_47_494184318,0,"0"
"2031726",msmarco_passage_27_403892703,1,"0"
"2082",msmarco_passage_40_394990314,3,"0"
"835760",msmarco_passage_08_787082193,2,"0"
"2013306",msmarco_passage_39_633698301,2,"0"
"2028378",msmarco_passage_34_805740843,3,"0"
"2000719",msmarco_passage_68_779409490,0,"0"
"2031726",msmarco_passage_10_615124858,1,"0"
"2025747",msmarco_passage_61_32186467,0,"0"
"300025",msmarco_passage_04_561349553,3,"0"
"2029260",msmarco_passage_40_856658623,0,"0"
"2035565",msmarco_passage_04_165294657,3,"0"
"2013306",msmarco_passage_33_693254293,2,"0"
"2013306",msmarco_passage_17_607667286,2,"0"
"337656",msmarco_passage_43_18568436,0,"0"
"2029260",msmarco_passage_17_240193462,0,"0"
"2013306",msmarco_passage_23_759817002,2,"0"
"2026558",msmarco_passage_60_298669199,0,"0"
"2013306",msmarco_passage_05_349802024,2,"0"
"2031726",msmarco_passage_60_264915926,1,"0"
"2027130",msmarco_passage_68_825909082,3,"0"
"2013306",msmarco_passage_64_42792675,2,"0"
"2013306",msmarco_passage_34_502054687,2,"0"
"2031726",msmarco_passage_46_422301360,1,"0"
"2031726",msmarco_passage_00_820061293,1,"0"
"2013306",msmarco_passage_68_749457569,2,"0"
"2013306",msmarco_passage_42_736078479,2,"0"
"2031726",msmarco_passage_59_760627859,1,"0"
"2026558",msmarco_passage_35_713489798,0,"0"
"2013306",msmarco_passage_50_213218262,2,"0"
"2031726",msmarco_passage_54_772832717,1,"0"
"2013306",msmarco_passage_55_861340136,2,"0"
"2013306",msmarco_passage_01_242423134,2,"0"
"2031726",msmarco_passage_16_361316983,1,"0"
"2004237",msmarco_passage_34_782222581,1,"0"
"2055795",msmarco_passage_60_575095347,3,"0"
"2031726",msmarco_passage_50_212855905,1,"0"
"2000719",msmarco_passage_23_22283696,0,"0"
"2037609",msmarco_passage_58_645638515,0,"0"
"1113361",msmarco_passage_33_122469933,2,"0"
"2031726",msmarco_passage_25_315163297,1,"0"
"2000719",msmarco_passage_63_117867997,0,"0"
"2013306",msmarco_passage_13_818037361,2,"0"
"2037609",msmarco_passage_38_807159044,0,"0"
"493490",msmarco_passage_24_283300304,3,"0"
"2013306",msmarco_passage_44_621988575,2,"0"
"2001975",msmarco_passage_33_362586774,3,"0"
"2031726",msmarco_passage_15_780053368,1,"0"
"2006375",msmarco_passage_11_206366325,0,"0"
"2031726",msmarco_passage_14_709543483,1,"0"
"2013306",msmarco_passage_51_592839389,2,"0"
"2013306",msmarco_passage_30_694892822,2,"0"
"2026558",msmarco_passage_20_376755989,0,"0"
"2027130",msmarco_passage_02_383514161,3,"0"
"2030323",msmarco_passage_45_52242969,3,"0"
"2045272",msmarco_passage_46_324642306,0,"0"
"2013306",msmarco_passage_28_413033351,2,"0"
"2004253",msmarco_passage_36_826061146,3,"0"
"2013306",msmarco_passage_09_56974373,2,"0"
"2032090",msmarco_passage_67_367615678,1,"0"
"2031726",msmarco_passage_35_697630401,1,"0"
"540006",msmarco_passage_57_49061407,3,"0"
"2001975",msmarco_passage_62_376475664,3,"0"
"2031726",msmarco_passage_64_782489114,1,"0"
"2033470",msmarco_passage_41_681211633,3,"0"
"2031726",msmarco_passage_64_781329547,1,"0"
"2054355",msmarco_passage_21_643280021,0,"0"
"2031726",msmarco_passage_68_758468660,1,"0"
"2001532",msmarco_passage_07_619672358,3,"0"
"2029260",msmarco_passage_16_691444602,0,"0"
"493490",msmarco_passage_09_336664227,3,"0"
"2013306",msmarco_passage_14_570868366,2,"0"
"2026558",msmarco_passage_07_602787465,0,"0"
"2013306",msmarco_passage_01_809400092,2,"0"
"2037609",msmarco_passage_09_209167106,0,"0"
"2031726",msmarco_passage_59_323676396,1,"0"
"2031726",msmarco_passage_14_74059843,1,"0"
"2031726",msmarco_passage_29_170791898,1,"0"
"2013306",msmarco_passage_68_753565273,2,"0"
"2033396",msmarco_passage_66_122674110,3,"0"
"2025747",msmarco_passage_50_112770761,3,"0"
"2025747",msmarco_passage_50_55191529,1,"0"
"2031726",msmarco_passage_56_791140786,1,"0"
"2031726",msmarco_passage_07_642403569,1,"0"
"2013306",msmarco_passage_65_579574461,2,"0"
"2031726",msmarco_passage_32_847487898,1,"0"
"2006375",msmarco_passage_28_414259418,0,"0"
"2013306",msmarco_passage_64_803829084,2,"0"
"2013306",msmarco_passage_41_246637078,2,"0"
"2013306",msmarco_passage_46_69106902,2,"0"
"1104300",msmarco_passage_09_610202422,3,"0"
"395948",msmarco_passage_21_795210288,1,"0"
"1109840",msmarco_passage_48_180429036,2,"0"
"2031726",msmarco_passage_14_420579141,1,"0"
"2025747",msmarco_passage_68_755411513,0,"0"
"2035565",msmarco_passage_10_103877513,3,"0"
"2082",msmarco_passage_05_398000222,3,"0"
"2013306",msmarco_passage_68_751321350,2,"0"
"1104300",msmarco_passage_04_42132715,3,"0"
"2031726",msmarco_passage_09_281340494,1,"0"
"2031726",msmarco_passage_66_753985085,1,"0"
"2033470",msmarco_passage_41_681597057,3,"0"
"1104447",msmarco_passage_23_292595528,3,"0"
"493490",msmarco_passage_16_830050141,3,"0"
"2007055",msmarco_passage_66_167927648,1,"0"
"2025747",msmarco_passage_66_304290489,0,"0"
"2082",msmarco_passage_27_868618164,3,"0"
"2037609",msmarco_passage_25_333274233,0,"0"
"2055634",msmarco_passage_10_547917206,3,"0"
"2013306",msmarco_passage_38_572269596,2,"0"
"2013306",msmarco_passage_66_266954917,2,"0"
"2037609",msmarco_passage_09_291927344,0,"0"
"1118716",msmarco_passage_35_218674391,1,"0"
"2000719",msmarco_passage_68_640791599,0,"0"
"2036968",msmarco_passage_43_704056715,3,"0"
"1110996",msmarco_passage_30_689815006,1,"0"
"2026558",msmarco_passage_17_119246279,0,"0"
"1121909",msmarco_passage_67_909162700,1,"0"
"2031726",msmarco_passage_61_283053085,1,"0"
"2003322",msmarco_passage_02_192927682,3,"0"
"2035565",msmarco_passage_68_639296708,1,"0"
"2031726",msmarco_passage_51_684289680,1,"0"
"2013306",msmarco_passage_11_827747206,2,"0"
"2013306",msmarco_passage_68_754869495,2,"0"
"2031726",msmarco_passage_61_347349094,1,"0"
"2013306",msmarco_passage_38_382845174,2,"0"
"1110996",msmarco_passage_20_799203367,3,"0"
"2025747",msmarco_passage_63_436814804,0,"0"
"646091",msmarco_passage_01_117683522,3,"0"
"2013306",msmarco_passage_64_299796282,2,"0"
"2029260",msmarco_passage_64_805354015,0,"0"
"2031726",msmarco_passage_66_270416347,1,"0"
"2025747",msmarco_passage_64_781287055,0,"0"
"2000719",msmarco_passage_52_411118214,3,"0"
"2025747",msmarco_passage_38_477900966,0,"0"
"2029260",msmarco_passage_01_155171481,0,"0"
"2031726",msmarco_passage_05_453615975,1,"0"
"2013306",msmarco_passage_64_780524992,2,"0"
"2025747",msmarco_passage_36_249586996,0,"0"
"2013306",msmarco_passage_48_67340798,2,"0"
"2031726",msmarco_passage_12_613702019,1,"0"
"2025747",msmarco_passage_14_292861846,0,"0"
"2013306",msmarco_passage_68_752637314,2,"0"
"2029260",msmarco_passage_54_772928716,0,"0"
"1104300",msmarco_passage_35_731101458,3,"0"
"2013306",msmarco_passage_29_746645686,2,"0"
"2013306",msmarco_passage_00_757687854,2,"0"
"2025747",msmarco_passage_25_323082221,0,"0"
"2025747",msmarco_passage_61_601008946,0,"0"
"2031726",msmarco_passage_28_580640706,1,"0"
"2013306",msmarco_passage_68_601355218,2,"0"
"2040352",msmarco_passage_36_189638933,3,"0"
"2031726",msmarco_passage_32_719075066,1,"0"
"2031726",msmarco_passage_11_797533404,1,"0"
"2006375",msmarco_passage_58_659721310,0,"0"
"2006375",msmarco_passage_53_289886611,2,"0"
"2031726",msmarco_passage_11_431575219,1,"0"
"2029260",msmarco_passage_38_441458717,0,"0"
"2000719",msmarco_passage_64_42800325,0,"0"
"2028378",msmarco_passage_30_604316926,3,"0"
"2031726",msmarco_passage_68_755977953,1,"0"
"2013306",msmarco_passage_41_252281408,2,"0"
"2013306",msmarco_passage_41_316367868,2,"0"
"2026150",msmarco_passage_34_872498735,3,"0"
"2013306",msmarco_passage_20_252581744,2,"0"
"2031726",msmarco_passage_14_48369444,1,"0"
"2013306",msmarco_passage_29_873505016,2,"0"
"2006375",msmarco_passage_33_66346297,0,"0"
"2029260",msmarco_passage_17_611221032,0,"0"
"2031726",msmarco_passage_61_164441696,1,"0"
"2031726",msmarco_passage_68_777790749,1,"0"
"2013306",msmarco_passage_24_253878167,2,"0"
"2004253",msmarco_passage_36_826065841,3,"0"
"2013306",msmarco_passage_68_752459725,2,"0"
"2000719",msmarco_passage_14_294397198,0,"0"
"2035565",msmarco_passage_01_236166176,3,"0"
"2013306",msmarco_passage_41_249683186,2,"0"
"2037251",msmarco_passage_11_531633871,3,"0"
"2035565",msmarco_passage_68_639554243,1,"0"
"2003322",msmarco_passage_37_342716206,3,"0"
"2006375",msmarco_passage_13_147109802,0,"0"
"364210",msmarco_passage_12_190422397,1,"0"
"2002269",msmarco_passage_56_834329581,1,"0"
"2031726",msmarco_passage_36_600586486,1,"0"
"2025747",msmarco_passage_46_776067905,0,"0"
"2031726",msmarco_passage_50_364145488,1,"0"
"2025747",msmarco_passage_62_482859143,0,"0"
"2013306",msmarco_passage_25_315027822,2,"0"
"952262",msmarco_passage_04_374534646,3,"0"
"2037251",msmarco_passage_20_154332540,3,"0"
"2031726",msmarco_passage_11_633573509,1,"0"
"2039908",msmarco_passage_03_645226328,3,"0"
"2013306",msmarco_passage_47_526386618,2,"0"
"2031726",msmarco_passage_14_744600650,1,"0"
"2013306",msmarco_passage_51_856349134,2,"0"
"2009871",msmarco_passage_61_97175489,2,"0"
"2031726",msmarco_passage_33_386700041,1,"0"
"2025747",msmarco_passage_25_334370474,1,"0"
"2029260",msmarco_passage_37_53484817,0,"0"
"337656",msmarco_passage_10_733659281,3,"0"
"2029260",msmarco_passage_25_315901210,0,"0"
"2013306",msmarco_passage_68_750723217,2,"0"
"2034676",msmarco_passage_20_62774788,1,"0"
"2025747",msmarco_passage_50_101776586,1,"0"
"2031726",msmarco_passage_66_869547306,1,"0"
"2031726",msmarco_passage_41_124214968,1,"0"
"2031726",msmarco_passage_07_140593752,1,"0"
"2029260",msmarco_passage_60_273637132,0,"0"
"2013306",msmarco_passage_68_750847657,2,"0"
"2009871",msmarco_passage_61_663552828,3,"0"
"2013306",msmarco_passage_68_782030065,2,"0"
"2031726",msmarco_passage_59_545401635,1,"0"
"2013306",msmarco_passage_62_48305927,2,"0"
"2000719",msmarco_passage_55_329287070,0,"0"
"2031726",msmarco_passage_59_518189044,1,"0"
"493490",msmarco_passage_24_647296964,3,"0"
